Location,City,Bedrooms,Bathrooms,Parking,Price
Loresho, Nairobi,,,,KSh 220 000
 Loresho, Nairobi,5,5,2,KSh 300 000
 Runda, Nairobi,5,5,4,KSh 430 000
Lavington, Nairobi,3,4,2,KSh 120 000
,,4,5,"Floor Size:

                            390
                        
                        m²",KSh 250 000
,,5,5,"Floor Size:

                            350
                        
                        m²",KSh 330 000
,,4,3,2,KSh 100 000
,,3,4,"Floor Size:

                            220
                        
                        m²",KSh 250 000
 Lavington, Nairobi,3,3,,KSh 180 000
Kileleshwa, Nairobi,3,4,2,KSh 120 000
Kyuna, Nairobi,5,4,1,KSh 240 000
 Lavington, Nairobi,2,2,2,KSh 80 000
 Kileleshwa, Nairobi,2,3,2,KSh 70 000
 Westlands, Nairobi,3,2,2,KSh 130 000
 Runda, Nairobi,2,2,2,KSh 130 000
 Spring Valley, Nairobi,4,4,4,KSh 370 000
Runda, Nairobi,4,4,3,KSh 450 000
 Kitisuru, Nairobi,4,4,3,KSh 260 000
 Westlands, Nairobi,3,3,,KSh 85 000
 Lavington, Nairobi,4,4,2,KSh 150 000
,,2,1,1,KSh 50 000
 Spring Valley, Nairobi,4,4,4,KSh 370 000
Kilimani, Nairobi,4,4,2,KSh 120 000
 Westlands, Nairobi,1,1,,KSh 110 000
 Kitisuru, Nairobi,5,5,,KSh 350 000
Karen, Nairobi,3,2,"Erf Size:

                            0.5
                        
                        acres",KSh 75 000
Karen, Nairobi,3,2,2,KSh 150 000
Langata, Nairobi,2,1,,KSh 40 000
 Lakeview, Nairobi,4,4,,KSh 350 000
Parklands, Nairobi,4,3,,KSh 150 000
,,1,1,1,KSh 160 000
 Kileleshwa, Nairobi,3,3,,KSh 68 000 000
,,4,4,2,KSh 260 000
,,4,4,2,KSh 185 000
,,5,5,4,KSh 450 000
 Westlands, Nairobi,3,3,,KSh 200 000 000
 Westlands, Nairobi,3,3,,KSh 140 000
 Westlands, Nairobi,3,3,,KSh 90 000
 Westlands, Nairobi,3,3,,KSh 120 000
 Kilimani, Nairobi,2,3,,KSh 80 000
 Kilimani, Nairobi,3,3,,KSh 120 000
 Ngara, Nairobi,3,2,1,KSh 40 000
Karen, Nairobi,3,3,"Erf Size:

                            0.5
                        
                        acres",KSh 155 000
 Kileleshwa, Nairobi,4,4,2,KSh 150 000
 Kileleshwa, Nairobi,4,4,2,KSh 130 000
,,4,4,,KSh 400 000
Riverside, Nairobi,4,3,,KSh 100 000
 Spring Valley, Nairobi,1,,,KSh 20 000
 Spring Valley, Nairobi,1,,,KSh 20 000
 Runda, Nairobi,5,5,8,KSh 450 000
Karen, Nairobi,5,6,"Erf Size:

                            0.5
                        
                        acres",KSh 350 000
 Karen, Nairobi,3,3,1,KSh 100 000
,,3,2,"Floor Size:

                            200
                        
                        m²",KSh 110 000
Ngong Rd, Nairobi,1,1,,KSh 20 000
Kilimani, Nairobi,3,4,2,KSh 90 000
Riruta, Nairobi,2,1,,KSh 28 000
 Westlands, Nairobi,2,2,,KSh 240 000
 Westlands, Nairobi,2,3,"Floor Size:

                            162
                        
                        m²",KSh 200 000
,,5,5,,KSh 300 000
South B, Nairobi,1,,,KSh 15 000
Kileleshwa, Nairobi,2,3,2,KSh 80 000
Kileleshwa, Nairobi,2,3,2,KSh 80 000
,,1,1,,KSh 30 000
Ngong Rd, Nairobi,1,1,,KSh 30 000
,,2,2,,KSh 40 000
 Lavington, Nairobi,5,5,2,KSh 260 000
,,4,3,2,KSh 90 000
South B, Nairobi,1,,,KSh 15 000
 Lavington, Nairobi,33,3,2,KSh 120 000
,,1,1,1,KSh 90 000
 Syokimau, Nairobi,3,4,,KSh 85 000
 Karen, Nairobi,5,5,2,KSh 230 000
Westlands, Nairobi,3,2,"Floor Size:

                            1,900
                        
                        m²",KSh 140 000
 Thigiri, Nairobi,4,4.5,4,KSh 600 000
Lavington, Nairobi,4,5,3,KSh 170 000
,,2,2,"Floor Size:

                            200
                        
                        m²",KSh 120 000
,,1,1,1,KSh 90 000
 Thigiri, Nairobi,5,4,3,KSh 280 000
Lavington, Nairobi,4,4,,KSh 350 000
,,3,3,2,KSh 180 000
,,3,4,"Floor Size:

                            220
                        
                        m²",KSh 170 000
Kiambu Road, Nairobi,3,3,2,KSh 108 000
Rosslyn, Nairobi,4,5,1,KSh 250 000
Karen, Nairobi,3,4,5,KSh 170 000
Kitisuru, Nairobi,5,3,,KSh 4 350
Westlands, Nairobi,3,3,2,KSh 30 000 000
Westlands, Nairobi,3,3,2,KSh 150 000
Riverside, Nairobi,2,2,,KSh 60 000
 Rosslyn, Nairobi,5,5,2,KSh 350 000
,,2,1,2,KSh 45 000
,,2,2,"Floor Size:

                            200
                        
                        m²",KSh 120 000
 Mountain View, Nairobi,1,1,1,KSh 35 000
Karen, Nairobi,4,4,"Floor Size:

                            500
                        
                        m²",KSh 350 000
,,5,3,"Erf Size:

                            1
                        
                        acres",KSh 250 000
 Westlands, Nairobi,2,2,,KSh 120 000
,,1,1,,KSh 130 000
,,3,3,,KSh 300 000
 Westlands, Nairobi,3,3,2,KSh 100 000
 Lavington, Nairobi,3,3,"Floor Size:

                            230
                        
                        m²",KSh 65 000
 Karen, Nairobi,5,6,4,KSh 350 000
 Runda, Nairobi,4,4,3,KSh 340 000
Karen, Nairobi,,,,KSh 300 000
,,3,3,1,KSh 65 000
Ruaka, Nairobi,2,2,,KSh 35 000
Kileleshwa, Nairobi,2,2,2,KSh 85 000
 Westlands, Nairobi,3,4,2,KSh 200 000
 Parklands, Nairobi,3,4,2,KSh 90 000
 Kileleshwa, Nairobi,2,2,2,KSh 70 000
,,3,3,,KSh 300 000
,,3,2,2,KSh 75 000
 Kilimani, Nairobi,2,2,2,KSh 65 000
 Lavington, Nairobi,4,4,2,KSh 220 000
,,4,4,"Floor Size:

                            220
                        
                        m²",KSh 165 000
 Muthaiga, Nairobi,3,3,2,KSh 300 000
 Karen, Nairobi,4,3,2,KSh 180 000
,,4,3,"Floor Size:

                            350
                        
                        m²",KSh 100 000
Westlands, Nairobi,2,2,1,KSh 90 000
 Rosslyn, Nairobi,1,1,1,KSh 120 000
 Rosslyn, Nairobi,1,1,1,KSh 120 000
 Westlands, Nairobi,2,2,2,KSh 140 000
Kilimani, Nairobi,3,4,2,KSh 130 000
,,3,2,2,KSh 65 000
 Spring Valley, Nairobi,6,6,2,KSh 400 000
 Kileleshwa, Nairobi,2,2,2,KSh 110 000
 Rosslyn, Nairobi,3,3,2,KSh 220 000
 Industrial Area, Nairobi,"Erf Size:

                            930
                        
                        m²",930,,KSh 400 000
Kilimani, Nairobi,,,,KSh 150 000
 Westlands, Nairobi,3,3,2,KSh 90 000
Lavington, Nairobi,2,2,,KSh 80 000
,,3,2,2,KSh 65 000
,,2,2,2,KSh 55 000
 Lavington, Nairobi,4,4,2,KSh 140 000
 Kilimani, Nairobi,4,3,2,KSh 120 000
 Ridgeways, Nairobi,3,2,4,KSh 120 000
,,5,3,2,KSh 150 000
,,4,4,,KSh 240 000
Peponi, Nairobi,4,4,2,KSh 260 000
Peponi, Nairobi,4,4,2,KSh 260 000
Ngong Rd, Nairobi,2,1,,KSh 53 000
 Lavington, Nairobi,3,2,2,KSh 75 000
Kileleshwa, Nairobi,3,3,,KSh 120 000
Ngong Rd, Nairobi,1,,,KSh 18 000
 Westlands, Nairobi,4,4,,KSh 160 000
 Lavington, Nairobi,4,4,"Floor Size:

                            380
                        
                        m²",KSh 300 000
Kilimani, Nairobi,3,2,,KSh 17 000 000
 Kileleshwa, Nairobi,2,2,3,KSh 250 000
Utawala, Nairobi,2,1,1,KSh 27 000
 Runda, Nairobi,1,1,1,KSh 100 000
 Lower Kabete, Nairobi,5,5,,KSh 500 000
 Kilimani, Nairobi,3,3,2,KSh 125 000
 Spring Valley, Nairobi,5,5,5,KSh 250 000
 Kilimani, Nairobi,3,3,2,KSh 70 000
 Spring Valley, Nairobi,5,5,5,KSh 250 000
Karen, Nairobi,3,2,"Erf Size:

                            0.25
                        
                        acres",KSh 70 000
,,4,4,,KSh 170 000
,,5,4,3,KSh 450 000
 Karen, Nairobi,4,5,2,KSh 300 000
 Kileleshwa, Nairobi,4,4,"Floor Size:

                            3,200
                        
                        m²",KSh 130 000
 Lavington, Nairobi,4,5,3,KSh 210 000
 Westlands, Nairobi,3,3,,KSh 120 000
Karen, Nairobi,5,5,"Floor Size:

                            570
                        
                        m²",KSh 450 000
,,1,1,,KSh 130 000
Kileleshwa, Nairobi,2,1,,KSh 70 000
,,4,5,"Floor Size:

                            400
                        
                        m²",KSh 220 000
 Lavington, Nairobi,3,3,2,KSh 75 000
,,3,3,2,KSh 130 000
 Lavington, Nairobi,4,4,2,KSh 150 000
 Muthaiga North, Nairobi,,,,KSh 300 000
 Westlands, Nairobi,4,3,,KSh 110 000
Lavington, Nairobi,8,8,,KSh 550 000
Ruaka, Nairobi,2,2,,KSh 33 000
Kileleshwa, Nairobi,3,4,2,KSh 85 000
Kileleshwa, Nairobi,3,4,2,KSh 85 000
 Lavington, Nairobi,3,2,,KSh 70 000
 Kileleshwa, Nairobi,5,5,2,KSh 200 000
 Westlands, Nairobi,4,3,,KSh 110 000
 Kilimani, Nairobi,3,4,,KSh 80 000
Lavington, Nairobi,3,4,2,KSh 120 000
,,4,4,2,KSh 400 000
,,4,5,"Erf Size:

                            0.25
                        
                        m²",KSh 240 000
 Runda, Nairobi,5,6,2,KSh 380 000
Ngong Rd, Nairobi,1,1,,KSh 15 000
 Kerarapon, Nairobi,5,6,"Erf Size:

                            0.5
                        
                        acres",KSh 300 000
Kileleshwa, Nairobi,3,2,,KSh 100 000
,,4,3,"Erf Size:

                            0.5
                        
                        acres",KSh 320 000
,,2,2,2,KSh 65 000
 Lavington, Nairobi,1,2,,KSh 105 000
 Westlands, Nairobi,4,4,4,KSh 300 000
 Westlands, Nairobi,3,3,2,KSh 160 000
Lavington, Nairobi,5,"Floor Size:

                            898
                        
                        m²",898,KSh 180 000
,,3,2,2,KSh 90 000
Madaraka, Nairobi,3,2,2,KSh 60 000
,,4,4,,KSh 200 000
 Westlands, Nairobi,2,2,,KSh 85 000
Kileleshwa, Nairobi,3,2,,KSh 100 000
Karen, Nairobi,5,6,2,KSh 350 000
Kahawa sukari, Nairobi,3,2,,KSh 45 000
 Lavington, Nairobi,3,3,2,KSh 200 000
 Dagoretti, Nairobi,2,1,1,KSh 35 000
,,4,4,"Floor Size:

                            500
                        
                        m²",KSh 270 000
,,4,4,"Floor Size:

                            500
                        
                        m²",KSh 270 000
 Runda, Nairobi,4,3,,KSh 350 000
,,3,2,2,KSh 70 000
 Peponi, Nairobi,5,6,3,KSh 350 000
,,3,2,,KSh 95 000
,,4,4,,KSh 170 000
Kiambu Road, Nairobi,4,4,2,KSh 160 000
 Riverside, Nairobi,4,4,2,KSh 230 000
 Westlands, Nairobi,1,1,1,KSh 100 000
,,4,4,,KSh 170 000
 Westlands, Nairobi,2,2,1,KSh 55 000
,,5,5,3,KSh 350 000
,,4,5,1,KSh 275 000
 Lavington, Nairobi,5,6,2,KSh 200 000
 Lavington, Nairobi,3,2,2,KSh 95 000
,,2,2,1,KSh 100 000
 Lavington, Nairobi,4,5,2,KSh 160 000
,,3,15,"Floor Size:

                            5
                        
                        m²",KSh 400 000
,,2,2,,KSh 160 000
Kilimani, Nairobi,3,4,2,KSh 135 000
 Karen, Nairobi,5,6,4,KSh 350 000
 Kilimani, Nairobi,,,,KSh 139 000
 Karen, Nairobi,3,3,"Erf Size:

                            0.5
                        
                        acres",KSh 130 000
 Lavington, Nairobi,5,5,,KSh 300 000
 Kilimani, Nairobi,3,3,2,KSh 100 000
 Spring Valley, Nairobi,4,4,3,KSh 250 000
Kyuna, Nairobi,3,4,"Floor Size:

                            300
                        
                        m²",KSh 350 000
,,5,6,,KSh 300 000
 Westlands, Nairobi,3,3,2,KSh 100 000
 Karen, Nairobi,4,3,2,KSh 130 000
,,4,4,,KSh 250 000
,,3,3,2,KSh 150 000
,,4,3,"Floor Size:

                            300
                        
                        m²",KSh 130 000
 Lavington, Nairobi,4,5,"Floor Size:

                            4,500
                        
                        m²",KSh 170 000
Westlands, Nairobi,3,3,"Floor Size:

                            240
                        
                        m²",KSh 240 000
 Lower Kabete, Nairobi,5,5,2,KSh 400 000
Kyuna, Nairobi,3,4,"Floor Size:

                            300
                        
                        m²",KSh 350 000
,,3,3,3,KSh 90 000
 Lavington, Nairobi,4,4,,KSh 280 000
 Lavington, Nairobi,3,3,"Erf Size:

                            265
                        
                        m²",KSh 150 000
Kyuna, Nairobi,4,3,1,KSh 180 000
 Runda, Nairobi,4,4,2,KSh 220 000
,,5,4,3,KSh 170 000
Westlands, Nairobi,3,3,"Floor Size:

                            202
                        
                        m²",KSh 120 000
 Peponi, Nairobi,4,4,,KSh 265 000
Lavington, Nairobi,4,4,,KSh 180 000
 Lavington, Nairobi,3,3,2,KSh 90 000
 Ngong Rd, Nairobi,2,2,"Floor Size:

                            116
                        
                        m²",KSh 65 000
,,2,2,2,KSh 70 000
 Kileleshwa, Nairobi,3,3,2,KSh 170 000
 Lavington, Nairobi,7,7,2,KSh 500 000
,,5,6,"Erf Size:

                            0.5
                        
                        acres",KSh 500 000
Gigiri, Nairobi,5,6,2,KSh 300 000
,,4,5,"Erf Size:

                            0.5
                        
                        acres",KSh 350 000
,,3,2,"Floor Size:

                            180
                        
                        m²",KSh 150 000
 Kileleshwa, Nairobi,3,2,"Floor Size:

                            2,100
                        
                        m²",KSh 90 000
Westlands, Nairobi,3,3,,KSh 100 000
 Karen, Nairobi,5,5,"Floor Size:

                            225
                        
                        m²",KSh 270 000
 Kilimani, Nairobi,3,4,2,KSh 80 000
 Lavington, Nairobi,11,10,"Floor Size:

                            6,500
                        
                        m²",KSh 650 000
Lavington, Nairobi,3,3,,KSh 75 000
Westlands, Nairobi,2,2,,KSh 150 000
Gigiri, Nairobi,5,6,2,KSh 300 000
,,4,4,"Floor Size:

                            380
                        
                        m²",KSh 160 000
,,5,2,"Erf Size:

                            1
                        
                        acres",KSh 500 000
Lavington, Nairobi,4,4,,KSh 390 000
Lavington, Nairobi,5,6,4,KSh 330 000
Lavington, Nairobi,5,6,4,KSh 330 000
 Loresho, Nairobi,4,4,2,KSh 120 000
Langata, Nairobi,3,1,,KSh 50 000
,,3,2,2,KSh 95 000
 Kilimani, Nairobi,4,3,,KSh 90 000
Kileleshwa, Nairobi,3,3,,KSh 85 000
Kilimani, Nairobi,2,2,,KSh 85 000
 Kileleshwa, Nairobi,2,3,,KSh 80 000
Langata, Nairobi,3,1,,KSh 50 000
Lavington, Nairobi,3,4,3,KSh 120 000
 Lavington, Nairobi,2,2,1,KSh 70 000
Kitisuru, Nairobi,5,5,4,KSh 400 000
 Parklands, Nairobi,2,1,,KSh 75 000
 Kilimani, Nairobi,2,2,2,KSh 100 000
 Kilimani, Nairobi,4,4,2,KSh 190 000
 Parklands, Nairobi,,,,KSh 446 325
Kilimani, Nairobi,3,3,,KSh 110 000
Loresho, Nairobi,2,1,"Erf Size:

                            0.5
                        
                        m²",KSh 150 000
 Loresho, Nairobi,4,5,2,KSh 40 000 000
Kileleshwa, Nairobi,3,3,"Floor Size:

                            190
                        
                        m²",KSh 90 000
,,4,4,,KSh 300 000
 Westlands, Nairobi,3,4,,KSh 325 000
,,4,4,4,KSh 150 000
Kileleshwa, Nairobi,3,4,2,KSh 85 000
 Hurlingham, Nairobi,3,4,2,KSh 200 000
,,4,4,4,KSh 250 000
Ruaka, Nairobi,2,2,,KSh 35 000
,,4,4,4,KSh 250 000
Karen, Nairobi,1,1,,KSh 30 000
 Lavington, Nairobi,3,2,2,KSh 95 000
 Runda, Nairobi,5,5,3,KSh 290 000
 Loresho, Nairobi,4,4,2,KSh 120 000
,,2,2,3,KSh 280 000
 Runda, Nairobi,4,5,2,KSh 450 000
 Lavington, Nairobi,5,5,2,KSh 250 000
,,2,2,1,KSh 65 000
Ngong Rd, Nairobi,1,1,,KSh 35 000
,,4,4,10,KSh 330 000
,,3,4,"Floor Size:

                            200
                        
                        m²",KSh 180 000
Kilimani, Nairobi,3,4,2,KSh 80 000
Kilimani, Nairobi,3,4,2,KSh 80 000
 Karen, Nairobi,2,1,2,KSh 55 000
 Lavington, Nairobi,5,5,2,KSh 330 000
Kitisuru, Nairobi,5,5,,KSh 560 000
Lavington, Nairobi,3,1,,KSh 75 000
Ngong Rd, Nairobi,2,1,,KSh 33 000
Kilimani, Nairobi,1,1.5,"Floor Size:

                            100
                        
                        m²",KSh 100 000
 Kitisuru, Nairobi,5,5,3,KSh 350 000
 Kilimani, Nairobi,3,3,2,KSh 130 000
,,3,3,2,KSh 350 000
,,3,3,2,KSh 350 000
 Westlands, Nairobi,4,4,2,KSh 250 000
 Lavington, Nairobi,3,3,,KSh 80 000
 Loresho, Nairobi,4,4,"Erf Size:

                            350
                        
                        m²",KSh 150 000
 Runda, Nairobi,4,4,2,KSh 240 000
Lavington, Nairobi,4,3,,KSh 240 000
 Westlands, Nairobi,2,2,,KSh 120 000
 Riverside, Nairobi,3,3,,KSh 300 000
 Westlands, Nairobi,,,,KSh 50 000
Kilimani, Nairobi,3,2,,KSh 60 000
Kilimani, Nairobi,3,3,,KSh 95 000
Lavington, Nairobi,4,3,,KSh 240 000
Ngong Rd, Nairobi,2,1,,KSh 45 000
Lavington, Nairobi,5,5,,KSh 170 000
,,"Floor Size:

                            400
                        
                        m²",400,,KSh 500 000
 Kileleshwa, Nairobi,2,2,,KSh 100 000
 Lavington, Nairobi,3,3,2,KSh 100 000
Parklands, Nairobi,3,3,,KSh 125 000
Mombasa Rd, Nairobi,"Floor Size:

                            230
                        
                        m²",230,,KSh 186 760
 Westlands, Nairobi,3,3,2,KSh 165 000
,,5,5,2,KSh 450 000
,,2,2,2,KSh 140 000
Karen, Nairobi,2,2,"Erf Size:

                            0.5
                        
                        acres",KSh 100 000
Riverside, Nairobi,1,1,"Floor Size:

                            100
                        
                        m²",KSh 45 000
,,4,3,,KSh 120 000
 Kilimani, Nairobi,3,3,2,KSh 95 000
 Lavington, Nairobi,4,4,2,KSh 250 000
 Kilimani, Nairobi,3,3,,KSh 90 000
 Kilimani, Nairobi,3,3,2,KSh 90 000
 Westlands, Nairobi,3,3,2,KSh 165 000
,,5,5,4,KSh 350 000
 Kiambu Road, Nairobi,3,2,,KSh 110 000
 Ngong Rd, Nairobi,"Floor Size:

                            85
                        
                        m²",85,,KSh 100 000
,,4,3,2,KSh 110 000
 Kileleshwa, Nairobi,4,4,,KSh 220 000
,,4,5,,KSh 350 000
 Westlands, Nairobi,2,2,,KSh 70 000
Kilimani, Nairobi,3,3,,KSh 120 000
Westlands, Nairobi,4,4,,KSh 200 000
 Lavington, Nairobi,3,3,2,KSh 80 000
,,3,3,2,KSh 115 000
 Lavington, Nairobi,2,2,2,KSh 80 000
Runda, Nairobi,4,4,2,KSh 350 000
 Riverside, Nairobi,2,2,,KSh 105 000
 Westlands, Nairobi,4,4,,KSh 350 000
 Kitisuru, Nairobi,5,6,2,KSh 448 000
 Loresho, Nairobi,4,4,3,KSh 300 000
Parklands, Nairobi,3,2,,KSh 115 000
Parklands, Nairobi,2,2,,KSh 65 000
 Kileleshwa, Nairobi,5,5,2,KSh 230 000
,,4,5,,KSh 350 000
 Lavington, Nairobi,3,2,2,KSh 70 000
 Westlands, Nairobi,4,5,2,KSh 350 000
 Westlands, Nairobi,2,2,2,KSh 150 000
 Kileleshwa, Nairobi,2,2,,KSh 90 000
Kilimani, Nairobi,3,4,2,KSh 90 000
Kilimani, Nairobi,3,4,2,KSh 100 000
,,"Floor Size:

                            72
                        
                        m²",72,"Erf Size:

                            0.5
                        
                        m²",KSh 95 000
 Kitisuru, Nairobi,,,,KSh 70 000 000
 Westlands, Nairobi,2,2,,KSh 200 000
Nyari, Nairobi,5,5,,KSh 450 000
,,5,3,,KSh 160 000
,,2,2,1,KSh 120 000
 Runda, Nairobi,6,5,4,KSh 1 000 000
 Kilimani, Nairobi,3,2,2,KSh 65 000
,,2,2,1,KSh 120 000
Lavington, Nairobi,5,5,,KSh 350 000
,,1,2,"Floor Size:

                            76
                        
                        m²",KSh 120 000
 Lavington, Nairobi,3,3,2,KSh 70 000
 Kileleshwa, Nairobi,2,2,1,KSh 70 000
 Kileleshwa, Nairobi,3,2.5,2,KSh 80 000
 Lavington, Nairobi,5,5,2,KSh 320 000
 Lavington, Nairobi,5,5,2,KSh 320 000
 Parklands, Nairobi,4,2,1,KSh 75 000
,,3,2,"Erf Size:

                            0.5
                        
                        acres",KSh 230 000
 Kitisuru, Nairobi,4,4,,KSh 450 000
,,1,1,"Floor Size:

                            210
                        
                        m²",KSh 40 000
 Lavington, Nairobi,4,4,2,KSh 250 000
,,2,2,"Floor Size:

                            93
                        
                        m²",KSh 160 000
,,2,2,1,KSh 60 000
 Lavington, Nairobi,3,3,2,KSh 100 000
,,3,3,,KSh 150 000
,,4,3,2,KSh 75 000
Kitisuru, Nairobi,4,4,,KSh 300 000
 Kitisuru, Nairobi,3,3,,KSh 450 000
Westlands, Nairobi,2,2,6,KSh 200 000
Lavington, Nairobi,4,4,4,KSh 300 000
 Spring Valley, Nairobi,3,3,,KSh 250 000
 Runda, Nairobi,4,3,2,KSh 400 000
,,2,2,,KSh 150 000
Kilimani, Nairobi,1,1,1,KSh 140 000
 Kitisuru, Nairobi,3,3,,KSh 450 000
 Kilimani, Nairobi,3,2,2,KSh 160 000
 Hurlingham, Nairobi,3,4,"Floor Size:

                            200
                        
                        m²",KSh 90 000
,,4,4,2,KSh 180 000
 Lavington, Nairobi,3,3,2,KSh 160 000
 Lavington, Nairobi,4,4,2,KSh 170 000
 Lavington, Nairobi,5,5,2,KSh 230 000
 Milimani, Nairobi,3,2,,KSh 120 000
 Thigiri, Nairobi,4,3,2,KSh 250 000
 Riverside, Nairobi,4,4,2,KSh 280 000
 Loresho, Nairobi,4,4,2,KSh 300 000
 Lavington, Nairobi,4,10,,KSh 250 000
 Lavington, Nairobi,5,5,2,KSh 190 000
 Lavington, Nairobi,4,10,,KSh 250 000
 Lavington, Nairobi,4,4,2,KSh 200 000
 Lavington, Nairobi,5,5,2,KSh 160 000
 Runda, Nairobi,5,5,2,KSh 220 000
 Westlands, Nairobi,5,2,,KSh 350 000
 Runda, Nairobi,5,5,2,KSh 260 000
Lavington, Nairobi,,,,KSh 375 000
Karen, Nairobi,4,"Erf Size:

                            0.5
                        
                        acres",0.5,KSh 350 000
Karen, Nairobi,4,4,,KSh 200 000
 Kilimani, Nairobi,2,3,"Floor Size:

                            185
                        
                        m²",KSh 150 000
 Kilimani, Nairobi,2,3,"Floor Size:

                            185
                        
                        m²",KSh 150 000
Lavington, Nairobi,4,,,KSh 600 000
Karen, Nairobi,5,5,5,KSh 290 000
Karen, Nairobi,5,5,5,KSh 290 000
 Loresho, Nairobi,3,3,4,KSh 180 000
,,5,5,5,KSh 350 000
 Riverside, Nairobi,5,12,"Floor Size:

                            6,500
                        
                        m²",KSh 500 000
,,2,2,,KSh 260 000
 Garden Estate, Nairobi,5,4,4,KSh 200 000
 Lavington, Nairobi,3,3,,KSh 120 000
 Lavington, Nairobi,4,4,2,KSh 150 000
,,3,3,2,KSh 150 000
,,4,4,4,KSh 250 000
 Karen, Nairobi,4,4,2,KSh 260 000
 Westlands, Nairobi,4,5,4,KSh 270 000
Karen, Nairobi,5,5,5,KSh 290 000
Kilimani, Nairobi,3,4,2,KSh 90 000
Kilimani, Nairobi,3,4,2,KSh 90 000
 Kileleshwa, Nairobi,4,3,2,KSh 100 000
Westlands, Nairobi,2,1,1,KSh 150 000
Lavington, Nairobi,4,5,"Floor Size:

                            310
                        
                        m²",KSh 200 000
,,5,5,4,KSh 320 000
 Karen, Nairobi,4,5,2,KSh 300 000
 Kileleshwa, Nairobi,4,4,"Floor Size:

                            240
                        
                        m²",KSh 165 000
,,5,3,"Erf Size:

                            2
                        
                        m²",KSh 250 000
,,4,4,,KSh 150 000
 Rosslyn, Nairobi,1,2,2,KSh 90 000
 Lavington, Nairobi,5,4,2,KSh 385 000
 Runda, Nairobi,5,5,5,KSh 250 000 000
Langata, Nairobi,2,1,,KSh 38 000
 Kilimani, Nairobi,2,2,2,KSh 70 000
Runda, Nairobi,7,7,8,KSh 450 000
 Kileleshwa, Nairobi,4,3,4,KSh 170 000
Kilimani, Nairobi,4,5,3,KSh 110 000
,,4,3,2,KSh 320 000
 Kitisuru, Nairobi,4,4,2,KSh 250 000
,,55,"Erf Size:

                            0.5
                        
                        acres",0.5,KSh 350 000
,,55,"Erf Size:

                            0.5
                        
                        acres",0.5,KSh 350 000
,,5,5,"Erf Size:

                            0.5
                        
                        m²",KSh 300 000
Mountain View, Nairobi,4,4,,KSh 160 000
 Kileleshwa, Nairobi,3,2,2,KSh 80 000
,,4,5,"Floor Size:

                            280
                        
                        m²",KSh 190 000
Kyuna, Nairobi,4,4,,KSh 270 000
 Kyuna, Nairobi,5,6,4,KSh 200 000
,,2,2,"Floor Size:

                            130
                        
                        m²",KSh 180 000
Lavington, Nairobi,3,3,,KSh 120 000
 Lavington, Nairobi,3,2,,KSh 75 000
 Westlands, Nairobi,4,5,2,KSh 220 000
Westlands, Nairobi,2,2,1,KSh 70 000
,,2,2,,KSh 160 000
 Loresho, Nairobi,2,3,,KSh 55 000
 Karen, Nairobi,3,3,"Erf Size:

                            0.5
                        
                        m²",KSh 100 000
 Kitisuru, Nairobi,5,5,4,KSh 540 000
 Lower Kabete, Nairobi,5,5,3,KSh 380 000
Karen, Nairobi,4,5,"Erf Size:

                            0.5
                        
                        acres",KSh 300 000
,,2,2,2,KSh 140 000
,,2,2,"Floor Size:

                            120
                        
                        m²",KSh 150 000
Rosslyn, Nairobi,5,5,"Erf Size:

                            0.5
                        
                        acres",KSh 400 000
,,3,2,1,KSh 75 000
 Karen, Nairobi,3,3,"Erf Size:

                            0.5
                        
                        acres",KSh 120 000
 Karen, Nairobi,3,2,"Erf Size:

                            0.5
                        
                        acres",KSh 100 000
 Lavington, Nairobi,3,3,"Floor Size:

                            2,130
                        
                        m²",KSh 75 000
 Lower Kabete, Nairobi,5,5,3,KSh 380 000
 Lower Kabete, Nairobi,5,5,3,KSh 380 000
 Westlands, Nairobi,3,3,,KSh 95 000
 Lavington, Nairobi,4,4,,KSh 200 000
 Kyuna, Nairobi,4,4,4,KSh 300 000
 Kitisuru, Nairobi,4,5,2,KSh 450 000
,,4,3,2,KSh 150 000
Runda, Nairobi,2,3,,KSh 120 000
,,4,5,"Floor Size:

                            400
                        
                        m²",KSh 250 000
,,3,3,,KSh 300 000
,,5,5,,KSh 500 000
 Runda, Nairobi,5,5,2,KSh 350 000
Karen, Nairobi,5,6,4,KSh 450 000
,,2,2,,KSh 100 000
 Lavington, Nairobi,5,6,2,KSh 280 000
 Kilimani, Nairobi,2,2,3,KSh 65 000
Karen, Nairobi,5,6,4,KSh 450 000
Syokimau, Nairobi,4,4,,KSh 85 000
 Lower Kabete, Nairobi,1,1,2,KSh 85 000
 Kilimani, Nairobi,3,2,"Floor Size:

                            2,300
                        
                        m²",KSh 115 000
 Westlands, Nairobi,3,5,,KSh 130 000
 Karen, Nairobi,3,3,"Erf Size:

                            0.5
                        
                        acres",KSh 150 000
Loresho, Nairobi,4,3,"Erf Size:

                            5,000
                        
                        m²",KSh 200 000
 Kileleshwa, Nairobi,2,2,,KSh 75 000
 Westlands, Nairobi,"Erf Size:

                            297
                        
                        m²",297,,KSh 352 000
 Westlands, Nairobi,"Erf Size:

                            297
                        
                        m²",297,,KSh 352 000
 Westlands, Nairobi,"Erf Size:

                            315
                        
                        m²",315,,KSh 374 000
 Westlands, Nairobi,"Erf Size:

                            297
                        
                        m²",297,,KSh 352 000
