Location,City,Bedrooms,Bathrooms,Parking,Price
 Karen, Nairobi,5,5,"Erf Size:

                            894
                        
                        m²",KSh 550 000
 Kitisuru, Nairobi,4,4,"Erf Size:

                            350
                        
                        m²",KSh 200 000
,,4,4,2,KSh 85 000
Westlands, Nairobi,2,3,,KSh 100 000
 Lavington, Nairobi,3,3,,KSh 150 000
 Kyuna, Nairobi,4,4,3,KSh 340 000
Ongata Rongai, Nairobi,5,4,,KSh 55 000
,,2,2,1,KSh 86 000
 Lavington, Nairobi,4,4,4,KSh 350 000
Kiambu Road, Nairobi,4,3,2,KSh 130 000
Kiambu Road, Nairobi,3,3,2,KSh 90 000
Lavington, Nairobi,3,3,2,KSh 85 000
Lavington, Nairobi,3,3,2,KSh 70 000
Ruaka, Nairobi,3,2,,KSh 60 000
 Kilimani, Nairobi,3,3,,KSh 60 000
Lavington, Nairobi,2,2,,KSh 75 000
Kileleshwa, Nairobi,1,1,,KSh 60 000
 Runda, Nairobi,4,4,2,KSh 400 000
 Runda, Nairobi,5,5,2,KSh 320 000
 Runda, Nairobi,6,6,2,KSh 280 000
,,2,2,1,KSh 86 000
Kilimani, Nairobi,3,2,,KSh 80 000
 Lower Kabete, Nairobi,5,5,4,KSh 280 000
 Lavington, Nairobi,4,4,2,KSh 230 000
Kilimani, Nairobi,4,3,2,KSh 160 000
Kilimani, Nairobi,3,4,2,KSh 85 000
Kilimani, Nairobi,3,4,2,KSh 85 000
 Syokimau, Nairobi,4,5,1,KSh 70 000
 Karen, Nairobi,4,4,2,KSh 250 000
Ngong Rd, Nairobi,1,1,,KSh 30 000
 Kilimani, Nairobi,3,3,2,KSh 145 000
 Westlands, Nairobi,3,3,,KSh 95 000
 Lavington, Nairobi,5,5,,KSh 550 000
 Lavington, Nairobi,2,2,,KSh 70 000
 Runda, Nairobi,4,4,"Erf Size:

                            894
                        
                        m²",KSh 300 000
Karen, Nairobi,5,,,KSh 350 000
Ridgeways, Nairobi,4,3,2,KSh 140 000
Kilimani, Nairobi,1,1,1,KSh 45 000
 Riverside, Nairobi,12,,,KSh 900 000
 Karen, Nairobi,5,5,3,KSh 545 000
 Runda, Nairobi,4,4,,KSh 350 000
 Kilimani, Nairobi,2,2,,KSh 180 000
Lavington, Nairobi,3,3,2,KSh 80 000
Kileleshwa, Nairobi,6,7,"Floor Size:

                            463
                        
                        m²",KSh 550 000
 Rosslyn, Nairobi,4,4,,KSh 200 000
,,4,3,2,KSh 250 000
 Spring Valley, Nairobi,4,4,,KSh 250 000
Kileleshwa, Nairobi,6,7,"Floor Size:

                            463
                        
                        m²",KSh 550 000
,,6,,,KSh 450 000
Kileleshwa, Nairobi,3,4,"Floor Size:

                            250
                        
                        m²",KSh 150 000
Kilimani, Nairobi,2,3,2,KSh 75 000
 Runda, Nairobi,5,4,"Erf Size:

                            0.6
                        
                        acres",KSh 350 000
,,4,4,2,KSh 210 000
 Kiambu Road, Nairobi,4,4,3,KSh 180 000
 Spring Valley, Nairobi,4,5,"Floor Size:

                            365
                        
                        m²",KSh 300 000
Lavington, Nairobi,2,2.5,,KSh 100 000
 Rosslyn, Nairobi,5,5,"Floor Size:

                            543
                        
                        m²",KSh 450 000
Kilimani, Nairobi,2,3,"Floor Size:

                            125
                        
                        m²",KSh 90 000
 Kileleshwa, Nairobi,3,3,,KSh 120 000
Riverside, Nairobi,2,2,2,KSh 110 000
 Spring Valley, Nairobi,3,2,,KSh 250 000
 Spring Valley, Nairobi,3,2,,KSh 250 000
Lavington, Nairobi,5,6,4,KSh 350 000
 Syokimau, Nairobi,4,4,4,KSh 100 000
 Rosslyn, Nairobi,4,4,,KSh 350 000
 Kilimani, Nairobi,2,2,,KSh 120 000
 Runda, Nairobi,4,4,,KSh 300 000
Westlands, Nairobi,2,2,,KSh 60 000
 Runda, Nairobi,6,6,4,KSh 280 000
 Rosslyn, Nairobi,5,5,2,KSh 350 000
 Riverside, Nairobi,3,3,2,KSh 320 000
Langata, Nairobi,1,1,,KSh 25 000
Kilimani, Nairobi,4,4,3,KSh 110 000
Karen, Nairobi,2,2,,KSh 150 000
Ngong Rd, Nairobi,3,1,,KSh 55 000
 Lavington, Nairobi,5,5,3,KSh 220 000
Ngong Rd, Nairobi,3,1,,KSh 55 000
 Kilimani, Nairobi,2,2,2,KSh 90 000
,,4,4,3,KSh 350 000
Karen, Nairobi,1,2,,KSh 50 000
,,5,4,3,KSh 280 000
Loresho, Nairobi,2,2,1,KSh 60 500
Kiambu Road, Nairobi,4,4,2,KSh 250 000
 Syokimau, Nairobi,3,3,,KSh 10 500 000
 Westlands, Nairobi,2,2,2,KSh 170 000
 Lavington, Nairobi,4,4,2,KSh 160 000
 Nyari, Nairobi,3,2,"Floor Size:

                            245
                        
                        m²",KSh 250 000
 Karen, Nairobi,5,5,"Floor Size:

                            431
                        
                        m²",KSh 300 000
,,2,2,,KSh 180 000
 Westlands, Nairobi,3,3,,KSh 100 000
Ngong Rd, Nairobi,1,1,2,KSh 45 000
 Westlands, Nairobi,2,2,2,KSh 180 000
 Westlands, Nairobi,4,3,,KSh 105 000
 Kileleshwa, Nairobi,3,3,,KSh 125 000
 Lavington, Nairobi,3,3,2,KSh 55 000
 Runda, Nairobi,4,4,2,KSh 300 000
 Milimani, Nairobi,2,1,2,KSh 70 000
 Westlands, Nairobi,5,4,"Floor Size:

                            480
                        
                        m²",KSh 180 000
 Lavington, Nairobi,1,1,,KSh 140 000
 Westlands, Nairobi,3,3,2,KSh 200 000
 Kileleshwa, Nairobi,4,3,,KSh 300 000
Langata, Nairobi,1,1,,KSh 4 500
 Lavington, Nairobi,3,3,2,KSh 55 000
Westlands, Nairobi,2,2,,KSh 70 000
Lavington, Nairobi,3,3,,KSh 95 000
 Parklands, Nairobi,4,4,,KSh 130 000
Kileleshwa, Nairobi,3,4,2,KSh 140 000
 Westlands, Nairobi,2,2,,KSh 100 000
 Lavington, Nairobi,5,5,3,KSh 280 000
Lavington, Nairobi,4,4,,KSh 330 000
 Kileleshwa, Nairobi,2,2,,KSh 65 000
,,5,6,,KSh 4 250
 Westlands, Nairobi,5,5,"Floor Size:

                            350
                        
                        m²",KSh 300 000
Kilimani, Nairobi,3,4,2,KSh 90 000
Kilimani, Nairobi,3,4,2,KSh 90 000
 Runda, Nairobi,4,4,2,KSh 300 000
 Westlands, Nairobi,3,3,,KSh 150 000
 Riverside, Nairobi,3,3,2,KSh 190 000
 Lavington, Nairobi,5,5,2,KSh 330 000
 Loresho, Nairobi,5,5,2,KSh 380 000
,,5,5,3,KSh 350 000
 Karen, Nairobi,4,5,"Erf Size:

                            0.25
                        
                        acres",KSh 135 000
 Lavington, Nairobi,"Floor Size:

                            680
                        
                        m²",680,,KSh 880 000
 Kitisuru, Nairobi,6,6,"Floor Size:

                            2,023
                        
                        m²",KSh 400 000
Ngong Rd, Nairobi,2,1,,KSh 48 000
 Kileleshwa, Nairobi,5,4,,KSh 350 000
Lavington, Nairobi,1,1,1,KSh 3 500 000
Ngong Rd, Nairobi,2,1,,KSh 48 000
 Westlands, Nairobi,2,2,,KSh 150 000
 Runda, Nairobi,4,5,2,KSh 300 000
 Lavington, Nairobi,3,4,,KSh 90 000
 Lower Kabete, Nairobi,3,2,1,KSh 40 000
Kileleshwa, Nairobi,3,3,2,KSh 65 000
 Westlands, Nairobi,3,2.5,2,KSh 100 000
Ngong Rd, Nairobi,2,2,,KSh 25 000
 Kilimani, Nairobi,3,4,2,KSh 140 000
 Nyari, Nairobi,6,5,"Erf Size:

                            2,023
                        
                        m²",KSh 500 000
 Loresho, Nairobi,4,3,"Erf Size:

                            0.5
                        
                        acres",KSh 250 000
 Nyari, Nairobi,6,5,"Erf Size:

                            2,023
                        
                        m²",KSh 500 000
 Gigiri, Nairobi,4,2,,KSh 300 000
 Thome, Nairobi,4,3,"Erf Size:

                            0.25
                        
                        acres",KSh 160 000
 Runda, Nairobi,4,4,2,KSh 300 000
 Lavington, Nairobi,5,5,"Floor Size:

                            450
                        
                        m²",KSh 400 000
 Lavington, Nairobi,5,5,,KSh 250 000
 Westlands, Nairobi,2,2,"Floor Size:

                            120
                        
                        m²",KSh 90 000
 Lavington, Nairobi,4,3,,KSh 190 000
Kileleshwa, Nairobi,4,2,,KSh 120 000
 Kileleshwa, Nairobi,3,4,2,KSh 130 000
Kilimani, Nairobi,2,2,,KSh 65 000
,,3,3,,KSh 85 000
 Lavington, Nairobi,6,6,,KSh 350 000
 Kileleshwa, Nairobi,1,1,"Floor Size:

                            80
                        
                        m²",KSh 100 000
 Lavington, Nairobi,4,4,,KSh 200 000
 Runda, Nairobi,4,5,2,KSh 3 000
 Lavington, Nairobi,3,,,KSh 300 000
Runda, Nairobi,5,5,4,KSh 700 000
 Kileleshwa, Nairobi,2,2,1,KSh 70 000
 Lower Kabete, Nairobi,5,5,,KSh 280 000
 Parklands, Nairobi,3,2,,KSh 100 000
 Westlands, Nairobi,,,,KSh 90 000
Karen, Nairobi,4,4,"Erf Size:

                            2,000
                        
                        m²",KSh 300 000
Ruaka, Nairobi,2,2,,KSh 33 000
Westlands, Nairobi,2,2,2,KSh 60 000
 Lower Kabete, Nairobi,4,4,3,KSh 350 000
 Lower Kabete, Nairobi,5,4,"Floor Size:

                            200
                        
                        m²",KSh 512 000
 Kiambu Road, Nairobi,4,3,2,KSh 150 000
 Lavington, Nairobi,2,3,1,KSh 70 000
 Kitisuru, Nairobi,4,4,,KSh 280 000
 Kileleshwa, Nairobi,3,3,2,KSh 130 000
 Kileleshwa, Nairobi,2,2,"Floor Size:

                            110
                        
                        m²",KSh 65 000
 Syokimau, Nairobi,5,6,1,KSh 100 000
 Kileleshwa, Nairobi,2,2,2,KSh 75 000
 Kitisuru, Nairobi,4,4,,KSh 280 000
 Lavington, Nairobi,5,5,"Floor Size:

                            700
                        
                        m²",KSh 250 000
Ngong Rd, Nairobi,2,1,,KSh 35 000
 Nyari, Nairobi,5,5,2,KSh 350 000
 Lavington, Nairobi,5,6,2,KSh 250 000
Lavington, Nairobi,5,6,"Floor Size:

                            3,940
                        
                        m²",KSh 340 000
 Parklands, Nairobi,3,2,,KSh 75 000
,,1,1,,KSh 100 000
Lavington, Nairobi,3,4,2,KSh 85 000
 Kiambu Road, Nairobi,4,4,2,KSh 140 000
 Kilimani, Nairobi,2,2.5,1,KSh 180 000
Uthiru, Nairobi,2,2,,KSh 35 000
 Syokimau, Nairobi,3,3,2,KSh 55 000
,,2,2,,KSh 180 000
,,1,1,,KSh 100 000
 Runda, Nairobi,1,1,1,KSh 1 300
 Kileleshwa, Nairobi,3,3,,KSh 150 000
 Spring Valley, Nairobi,4,4,3,KSh 350 000
 Kitisuru, Nairobi,3,3,2,KSh 150 000
 Westlands, Nairobi,2,2,2,KSh 180 000
 Syokimau, Nairobi,4,5,1,KSh 60 000
 Kyuna, Nairobi,4,4,,KSh 350 000
Lavington, Nairobi,3,1,,KSh 75 000
 Lavington, Nairobi,5,5,2,KSh 350 000
 Westlands, Nairobi,3,3,,KSh 90 000
 Lavington, Nairobi,3,3,2,KSh 13 000 000
 Kitisuru, Nairobi,5,5,,KSh 350 000
 Westlands, Nairobi,2,2,1,KSh 100 000
 Syokimau, Nairobi,2,3,1,KSh 30 000
Parklands, Nairobi,4,5,,KSh 105 000
 Kileleshwa, Nairobi,1,1,,KSh 125 000
,,4,3,,KSh 200 000
South C, Nairobi,2,2,,KSh 45 000
 Muthaiga, Nairobi,3,3,2,KSh 380 000
 Kilimani, Nairobi,,,,KSh 100 000
Kileleshwa, Nairobi,3,3,,KSh 200 000
 Lavington, Nairobi,3,3,2,KSh 85 000
 Kileleshwa, Nairobi,4,4,2,KSh 350 000
Ruaka, Nairobi,2,2,,KSh 35 000
 Kileleshwa, Nairobi,3,4,2,KSh 130 000
 Runda, Nairobi,4,3,3,KSh 270 000
 Kilimani, Nairobi,3,3,,KSh 100 000
 Riruta, Nairobi,2,1,"Floor Size:

                            100
                        
                        m²",KSh 25 000
 Kilimani, Nairobi,,,,KSh 100 000
 Kilimani, Nairobi,3,3,,KSh 250 000
 Westlands, Nairobi,3,3,,KSh 120 000
Karen, Nairobi,1,2,,KSh 50 000
Kilimani, Nairobi,3,3,,KSh 120 000
 Westlands, Nairobi,3,3,2,KSh 200 000
,,4,4,2,KSh 150 000
,,3,3,2,KSh 80 000
Spring Valley, Nairobi,3,10,,KSh 250 000
Kilimani, Nairobi,"Erf Size:

                            0.25
                        
                        acres",0.25,,KSh 200 000
,,4,4,2,KSh 150 000
,,2,2,,KSh 65 000
 Parklands, Nairobi,3,3,2,KSh 120 000
 Westlands, Nairobi,4,4,2,KSh 260 000
 Lavington, Nairobi,"Erf Size:

                            1.5
                        
                        acres",1.5,,KSh 500 000
 Kitisuru, Nairobi,4,4,,KSh 280 000
 Lavington, Nairobi,3,4,2,KSh 110 000
 Lavington, Nairobi,3,3,,KSh 100 000
 Kilimani, Nairobi,"Floor Size:

                            3,892
                        
                        m²","3,892",,KSh 490 000
 Kilimani, Nairobi,7,"Erf Size:

                            0.5
                        
                        acres",0.5,KSh 350 000
Kilimani, Nairobi,3,3,,KSh 130 000
Westlands, Nairobi,2,2,,KSh 90 000
,,4,3,2,KSh 230 000
 Runda, Nairobi,5,6,"Floor Size:

                            542
                        
                        m²",KSh 482
Lavington, Nairobi,4,3,3,KSh 350 000
,,5,5,2,KSh 350 000
Runda, Nairobi,2,2,,KSh 170 000
 Riverside, Nairobi,3,3,,KSh 120 000
Lavington, Nairobi,4,5,"Floor Size:

                            3,940
                        
                        m²",KSh 340 000
 Kileleshwa, Nairobi,3,3,,KSh 85 000
 Runda, Nairobi,4,3,2,KSh 230 000
 Lavington, Nairobi,6,7,2,KSh 300 000
 Lavington, Nairobi,6,7,2,KSh 300 000
,,4,4,3,KSh 400 000
,,4,4,3,KSh 400 000
Lavington, Nairobi,5,6,3,KSh 350 000
Westlands, Nairobi,2,3,"Floor Size:

                            150
                        
                        m²",KSh 200 000
 Kileleshwa, Nairobi,2,3,"Floor Size:

                            96
                        
                        m²",KSh 80 000
 Kitisuru, Nairobi,4,4,2,KSh 280 000
 Rosslyn, Nairobi,5,5,2,KSh 350 000
 Rosslyn, Nairobi,5,5,2,KSh 350 000
Westlands, Nairobi,,,,KSh 110
Kileleshwa, Nairobi,3,1,,KSh 60 000
Kilimani, Nairobi,3,4,2,KSh 120 000
 Kileleshwa, Nairobi,2,2,2,KSh 100 000
South B, Nairobi,1,1,,KSh 25 000
,,3,3,2,KSh 75 000
 Kilimani, Nairobi,3,3.5,2,KSh 180 000
 Lavington, Nairobi,3,3,"Erf Size:

                            300
                        
                        m²",KSh 250 000
 Westlands, Nairobi,2,2,,KSh 95 000
 Nyari, Nairobi,4,5,2,KSh 250 000
Kileleshwa, Nairobi,3,2,,KSh 70 000
Runda, Nairobi,5,5,2,KSh 400 000
 Kitisuru, Nairobi,4,4,,KSh 280 000
 Rosslyn, Nairobi,5,5,,KSh 350 000
 Kitisuru, Nairobi,4,5,2,KSh 280 000
 Kilimani, Nairobi,3,2,,KSh 65 000
 Kitisuru, Nairobi,4,3,"Floor Size:

                            465
                        
                        m²",KSh 250 000
 Loresho, Nairobi,2,2,2,KSh 65 000
 Kilimani, Nairobi,4,4,,KSh 150 000
Lakeview, Nairobi,4,3.5,,KSh 300 000
South B, Nairobi,1,1,,KSh 25 000
 Langata, Nairobi,1,1,2,KSh 28 500
Kileleshwa, Nairobi,3,3,2,KSh 90 000
Runda, Nairobi,4,5,"Floor Size:

                            400
                        
                        m²",KSh 400 000
 Runda, Nairobi,7,7,2,KSh 650 000
 Kitisuru, Nairobi,5,5,2,KSh 300 000
 Lavington, Nairobi,4,4,,KSh 180 000
Lavington, Nairobi,5,6,2,KSh 350 000
 Loresho, Nairobi,2,2,2,KSh 175 000
 Parklands, Nairobi,4,3,,KSh 98 000
 Kileleshwa, Nairobi,2,3,"Floor Size:

                            175
                        
                        m²",KSh 75 000
 Kileleshwa, Nairobi,3,4,2,KSh 130 000
 Kitisuru, Nairobi,4,4,3,KSh 280 000
Kerarapon, Nairobi,4,3,,KSh 80 000
Langata, Nairobi,3,2,,KSh 35 000
 Lakeview, Nairobi,4,3,2,KSh 300 000
 Nyari, Nairobi,5,5,2,KSh 350 000
 Runda, Nairobi,3,3,2,KSh 200 000
Kileleshwa, Nairobi,3,3,,KSh 130 000
Ngong Rd, Nairobi,2,1,,KSh 48 000
Parklands, Nairobi,3,3,2,KSh 125 000
 Kileleshwa, Nairobi,3,4,2,KSh 130 000
,,4,5,1,KSh 110 000
Lavington, Nairobi,5,6,3,KSh 200 000
Ngong Rd, Nairobi,3,2,,KSh 65 000
 Kiambu Road, Nairobi,4,4,2,KSh 300 000
Lavington, Nairobi,3,2,,KSh 130 000
Kilimani, Nairobi,2,2,2,KSh 65 000
Kilimani, Nairobi,2,3,2,KSh 65 000
 Westlands, Nairobi,4,4,"Floor Size:

                            175
                        
                        m²",KSh 130 000
 Lavington, Nairobi,5,5,5,KSh 350 000
 Kilimani, Nairobi,3,3,2,KSh 80 000
 Parklands, Nairobi,3,3,,KSh 90 000
,,4,4,,KSh 330 000
 Kitisuru, Nairobi,6,7,2,KSh 1 000 000
Kileleshwa, Nairobi,2,2,,KSh 90 000
 Kilimani, Nairobi,2,2,,KSh 80 000
 Runda, Nairobi,4,3,,KSh 250 000
Lavington, Nairobi,5,6,4,KSh 350 000
 Westlands, Nairobi,4,4,4,KSh 280 000
 Westlands, Nairobi,3,3,2,KSh 200 000
 Westlands, Nairobi,2,2,2,KSh 130 000
 Westlands, Nairobi,1,1,1,KSh 100 000
 Runda, Nairobi,5,5,4,KSh 350 000
 Runda, Nairobi,5,5,4,KSh 350 000
,,3,3,2,KSh 180 000
 Karen, Nairobi,6,7,4,KSh 550 000
Kitisuru, Nairobi,5,7,4,KSh 400 000
 Karen, Nairobi,4,4,"Erf Size:

                            0.2
                        
                        acres",KSh 250 000
 Kilimani, Nairobi,3,3,,KSh 100 000
 Westlands, Nairobi,4,4,3,KSh 250 000
 Westlands, Nairobi,3,2,2,KSh 140 000
 Runda, Nairobi,5,5,4,KSh 250 000
 Karen, Nairobi,2,,,KSh 90 000
Kilimani, Nairobi,2,2,,KSh 180 000
,,2,3,,KSh 120 000
 Kilimani, Nairobi,2,2,2,KSh 80 000
Ruaka, Nairobi,3,2,,KSh 56 000
Spring Valley, Nairobi,3,3,2,KSh 150 000
Kileleshwa, Nairobi,3,4,2,KSh 85 000
Kileleshwa, Nairobi,3,4,2,KSh 85 000
Kileleshwa, Nairobi,3,4,2,KSh 85 000
Kileleshwa, Nairobi,3,3,2,KSh 85 000
 Westlands, Nairobi,3,2,2,KSh 140 000
 Ridgeways, Nairobi,4,4,3,KSh 265 000
 Runda, Nairobi,8,8,,KSh 800 000
,,3,2,"Floor Size:

                            200
                        
                        m²",KSh 100 000
Muthaiga North, Nairobi,4,4,,KSh 180 000
 Spring Valley, Nairobi,3,2,3,KSh 230 000
 Rosslyn, Nairobi,5,4,"Floor Size:

                            514
                        
                        m²",KSh 350 000
Kilimani, Nairobi,2,2,,KSh 120 000
Gigiri, Nairobi,5,5,2,KSh 300 000
 Westlands, Nairobi,2,2,2,KSh 160 000
,,6,5,10,KSh 350 000
 Runda, Nairobi,4,3,2,KSh 150 000
Gigiri, Nairobi,5,5,2,KSh 350 000
 Kilimani, Nairobi,3,5,2,KSh 150 000
 Kilimani, Nairobi,3,,,KSh 250 000
 Riverside, Nairobi,4,4,"Floor Size:

                            3,300
                        
                        m²",KSh 250 000
 Westlands, Nairobi,2,2,,KSh 240 000
 Parklands, Nairobi,3,3,2,KSh 155 000
 Nairobi West, Nairobi,,,,KSh 10 000
Kilimani, Nairobi,2,2,,KSh 100 000
 Riverside, Nairobi,3,3,2,KSh 230 000
Muthaiga North, Nairobi,4,4,,KSh 180 000
 Lavington, Nairobi,4,3,,KSh 140 000
 Kitisuru, Nairobi,3,3,2,KSh 55 000
 Kitisuru, Nairobi,3,3,2,KSh 50 000
 Lavington, Nairobi,6,6,3,KSh 500 000
 Runda, Nairobi,5,5,3,KSh 260 000
 Peponi, Nairobi,4,4,3,KSh 265 000
 Lavington, Nairobi,3,3,"Floor Size:

                            250
                        
                        m²",KSh 100 000
South B, Nairobi,1,1,,KSh 33 000
 Runda, Nairobi,4,4,3,KSh 270 000
 Kileleshwa, Nairobi,2,2,"Floor Size:

                            155
                        
                        m²",KSh 70 000
 Parklands, Nairobi,3,4,2,KSh 150 000
 Westlands, Nairobi,1,1,,KSh 100 000
Kiambu Road, Nairobi,,,,KSh 90 000
Lavington, Nairobi,,,,KSh 140 000
Karen, Nairobi,2,,,KSh 55 000
 Westlands, Nairobi,4,4,,KSh 220 000
 Langata, Nairobi,3,2,3,KSh 50 000
Lavington, Nairobi,5,5,,KSh 350 000
Kilimani, Nairobi,3,1,,KSh 70 000
Rosslyn, Nairobi,5,5,2,KSh 270 000
Lavington, Nairobi,5,7,4,KSh 500 000
Lavington, Nairobi,5,5,,KSh 350 000
 Lavington, Nairobi,4,3,,KSh 150 000
 Kiambu Road, Nairobi,4,5,2,KSh 120 000
 Westlands, Nairobi,3,3,"Floor Size:

                            180
                        
                        m²",KSh 130 000
 Rosslyn, Nairobi,5,5,4,KSh 350 000
Kileleshwa, Nairobi,3,4,2,KSh 120 000
 Westlands, Nairobi,5,"Erf Size:

                            461.5
                        
                        m²",461.5,KSh 180 000
Westlands, Nairobi,3,3,,KSh 180 000
Kilimani, Nairobi,3,4,2,KSh 85 000
 Parklands, Nairobi,3,3,,KSh 95 000
,,4,4,4,KSh 250 000
,,4,4,4,KSh 100 000
 Westlands, Nairobi,3,3,2,KSh 130 000
Kilimani, Nairobi,1,2,"Floor Size:

                            87
                        
                        m²",KSh 70 000
Langata, Nairobi,4,3,,KSh 90 000
 Westlands, Nairobi,3,3,3,KSh 155 000
 Riverside, Nairobi,4,4,3,KSh 320 000
 Westlands, Nairobi,3,3,3,KSh 155 000
 Westlands, Nairobi,5,5,2,KSh 420 000
 Lower Kabete, Nairobi,5,4,2,KSh 400 000
 Ridgeways, Nairobi,6,5,"Erf Size:

                            1
                        
                        acres",KSh 350 000
 Runda, Nairobi,4,4,"Erf Size:

                            0.5
                        
                        acres",KSh 165 000
 Karen, Nairobi,5,5,"Floor Size:

                            623
                        
                        m²",KSh 350 000
 Karen, Nairobi,5,5,2,KSh 350 000
 Kilimani, Nairobi,2,2,1,KSh 80 000
 Kilimani, Nairobi,1,1,1,KSh 70 000
 Kitisuru, Nairobi,4,4,"Erf Size:

                            0.25
                        
                        acres",KSh 270 000
 Kitisuru, Nairobi,4,4,"Erf Size:

                            0.25
                        
                        acres",KSh 275 000
Lavington, Nairobi,1,1,,KSh 140 000
 Kileleshwa, Nairobi,3,4,2,KSh 130 000
 Westlands, Nairobi,3,3,2,KSh 130 000
Kileleshwa, Nairobi,3,4,,KSh 75 000
,,3,2,2,KSh 90 000
Karen, Nairobi,4,5,2,KSh 350 000
 Lavington, Nairobi,5,5,2,KSh 180 000
 Lower Kabete, Nairobi,5,4,5,KSh 450 000
